,Name,Movie,Edition,Year of award,Award,Win?
1719,George Clooney,Michael Clayton,80,2008,LeadingActor,False
1720,Daniel Day-Lewis,There Will Be Blood,80,2008,LeadingActor,True
1721,Johnny Depp,Sweeney Todd The Demon Barber of Fleet Street,80,2008,LeadingActor,False
1722,Tommy Lee Jones,In the Valley of Elah,80,2008,LeadingActor,False
1723,Viggo Mortensen,Eastern Promises,80,2008,LeadingActor,False
1724,Cate Blanchett,Elizabeth: The Golden Age,80,2008,LeadingActress,False
1725,Julie Christie,Away from Her,80,2008,LeadingActress,False
1726,Marion Cotillard,La Vie en Rose,80,2008,LeadingActress,True
1727,Laura Linney,The Savages,80,2008,LeadingActress,False
1728,Ellen Page,Juno,80,2008,LeadingActress,False
1729,Roger Deakins,No Country for Old Men,80,2008,Cinematography,False
1730,Seamus McGarvey,Atonement,80,2008,Cinematography,False
1731,Janusz Kaminski,The Diving Bell and the Butterfly,80,2008,Cinematography,False
1732,Robert Elswit,There Will Be Blood,80,2008,Cinematography,True
1733,Julian Schnabel,The Diving Bell and the Butterfly,80,2008,Director,False
1734,Jason Reitman,Juno,80,2008,Director,False
1735,Tony Gilroy,Michael Clayton,80,2008,Director,False
1736,Joel Coen and Ethan Coen,No Country for Old Men,80,2008,Director,True
1737,Paul Thomas Anderson,There Will Be Blood,80,2008,Director,False
1738,Richard Jenkins,The Visitor,81,2009,LeadingActor,False
1739,Frank Langella,Frost/Nixon,81,2009,LeadingActor,False
1740,Sean Penn,Milk,81,2009,LeadingActor,True
1741,Brad Pitt,The Curious Case of Benjamin Button,81,2009,LeadingActor,False
1742,Mickey Rourke,The Wrestler,81,2009,LeadingActor,False
1743,Anne Hathaway,Rachel Getting Married,81,2009,LeadingActress,False
1744,Angelina Jolie,Changeling,81,2009,LeadingActress,False
1745,Melissa Leo,Frozen River,81,2009,LeadingActress,False
1746,Meryl Streep,Doubt,81,2009,LeadingActress,False
1747,Kate Winslet,The Reader,81,2009,LeadingActress,True
1748,Tom Stern,Changeling,81,2009,Cinematography,False
1749,Claudio Miranda,The Curious Case of Benjamin Button,81,2009,Cinematography,False
1750,Wally Pfister,The Dark Knight,81,2009,Cinematography,False
1751,Chris Menges and Roger Deakins,The Reader,81,2009,Cinematography,False
1752,Anthony Dod Mantle,Slumdog Millionaire,81,2009,Cinematography,True
1753,David Fincher,The Curious Case of Benjamin Button,81,2009,Director,False
1754,Ron Howard,Frost/Nixon,81,2009,Director,False
1755,Gus Van Sant,Milk,81,2009,Director,False
1756,Stephen Daldry,The Reader,81,2009,Director,False
1757,Danny Boyle,Slumdog Millionaire,81,2009,Director,True
1758,Jeff Bridges,Crazy Heart,82,2010,LeadingActor,True
1759,George Clooney,Up in the Air,82,2010,LeadingActor,False
1760,Colin Firth,A Single Man,82,2010,LeadingActor,False
1761,Morgan Freeman,Invictus,82,2010,LeadingActor,False
1762,Jeremy Renner,The Hurt Locker,82,2010,LeadingActor,False
1763,Sandra Bullock,The Blind Side,82,2010,LeadingActress,True
1764,Helen Mirren,The Last Station,82,2010,LeadingActress,False
1765,Carey Mulligan,An Education,82,2010,LeadingActress,False
1766,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,82,2010,LeadingActress,False
1767,Meryl Streep,Julie & Julia,82,2010,LeadingActress,False
1768,Mauro Fiore,Avatar,82,2010,Cinematography,True
1769,Bruno Delbonnel,Harry Potter and the Half-Blood Prince,82,2010,Cinematography,False
1770,Barry Ackroyd,The Hurt Locker,82,2010,Cinematography,False
1771,Robert Richardson,Inglourious Basterds,82,2010,Cinematography,False
1772,Christian Berger,The White Ribbon,82,2010,Cinematography,False
1773,James Cameron,Avatar,82,2010,Director,False
1774,Kathryn Bigelow,The Hurt Locker,82,2010,Director,True
1775,Quentin Tarantino,Inglourious Basterds,82,2010,Director,False
1776,Lee Daniels,Precious: Based on the Novel 'Push' by Sapphire,82,2010,Director,False
1777,Jason Reitman,Up in the Air,82,2010,Director,False
1778,Javier Bardem,Biutiful,83,2011,LeadingActor,False
1779,Jeff Bridges,True Grit,83,2011,LeadingActor,False
1780,Jesse Eisenberg,The Social Network,83,2011,LeadingActor,False
1781,Colin Firth,The King's Speech,83,2011,LeadingActor,True
1782,James Franco,127 Hours,83,2011,LeadingActor,False
1783,Annette Bening,The Kids Are All Right,83,2011,LeadingActress,False
1784,Nicole Kidman,Rabbit Hole,83,2011,LeadingActress,False
1785,Jennifer Lawrence,Winter's Bone,83,2011,LeadingActress,False
1786,Natalie Portman,Black Swan,83,2011,LeadingActress,True
1787,Michelle Williams,Blue Valentine,83,2011,LeadingActress,False
1788,Matthew Libatique,Black Swan,83,2011,Cinematography,False
1789,Wally Pfister,Inception,83,2011,Cinematography,True
1790,Danny Cohen,The King's Speech,83,2011,Cinematography,False
1791,Jeff Cronenweth,The Social Network,83,2011,Cinematography,False
1792,Roger Deakins,True Grit,83,2011,Cinematography,False
1793,Darren Aronofsky,Black Swan,83,2011,Director,False
1794,David O. Russell,The Fighter,83,2011,Director,False
1795,Tom Hooper,The King's Speech,83,2011,Director,True
1796,David Fincher,The Social Network,83,2011,Director,False
1797,Joel Coen and Ethan Coen,True Grit,83,2011,Director,False
1798,DemiÃ¡n Bichir,A Better Life,84,2012,LeadingActor,False
1799,George Clooney,The Descendants,84,2012,LeadingActor,False
1800,Jean Dujardin,The Artist,84,2012,LeadingActor,True
1801,Gary Oldman,Tinker Tailor Soldier Spy,84,2012,LeadingActor,False
1802,Brad Pitt,Moneyball,84,2012,LeadingActor,False
1803,Glenn Close,Albert Nobbs,84,2012,LeadingActress,False
1804,Viola Davis,The Help,84,2012,LeadingActress,False
1805,Rooney Mara,The Girl with the Dragon Tattoo,84,2012,LeadingActress,False
1806,Meryl Streep,The Iron Lady,84,2012,LeadingActress,True
1807,Michelle Williams,My Week with Marilyn,84,2012,LeadingActress,False
1808,Guillaume Schiffman,The Artist,84,2012,Cinematography,False
1809,Jeff Cronenweth,The Girl with the Dragon Tattoo,84,2012,Cinematography,False
1810,Robert Richardson,Hugo,84,2012,Cinematography,True
1811,Emmanuel Lubezki,The Tree of Life,84,2012,Cinematography,False
1812,Janusz Kaminski,War Horse,84,2012,Cinematography,False
1813,Michel Hazanavicius,The Artist,84,2012,Director,True
1814,Alexander Payne,The Descendants,84,2012,Director,False
1815,Martin Scorsese,Hugo,84,2012,Director,False
1816,Woody Allen,Midnight in Paris,84,2012,Director,False
1817,Terrence Malick,The Tree of Life,84,2012,Director,False
1818,Bradley Cooper,Silver Linings Playbook,85,2013,LeadingActor,False
1819,Daniel Day-Lewis,Lincoln,85,2013,LeadingActor,True
1820,Hugh Jackman,Les MisÃ©rables,85,2013,LeadingActor,False
1821,Joaquin Phoenix,The Master,85,2013,LeadingActor,False
1822,Denzel Washington,Flight,85,2013,LeadingActor,False
1823,Jessica Chastain,Zero Dark Thirty,85,2013,LeadingActress,False
1824,Jennifer Lawrence,Silver Linings Playbook,85,2013,LeadingActress,True
1825,Emmanuelle Riva,Amour,85,2013,LeadingActress,False
1826,QuvenzhanÃ© Wallis,Beasts of the Southern Wild,85,2013,LeadingActress,False
1827,Naomi Watts,The Impossible,85,2013,LeadingActress,False
1828,Seamus McGarvey,Anna Karenina,85,2013,Cinematography,False
1829,Robert Richardson,Django Unchained,85,2013,Cinematography,False
1830,Claudio Miranda,Life of Pi,85,2013,Cinematography,True
1831,Janusz Kaminski,Lincoln,85,2013,Cinematography,False
1832,Roger Deakins,Skyfall,85,2013,Cinematography,False
1833,Michael Haneke,Amour,85,2013,Director,False
1834,Benh Zeitlin,Beasts of the Southern Wild,85,2013,Director,False
1835,Ang Lee,Life of Pi,85,2013,Director,True
1836,Steven Spielberg,Lincoln,85,2013,Director,False
1837,David O. Russell,Silver Linings Playbook,85,2013,Director,False
1838,Christian Bale,American Hustle,86,2014,LeadingActor,False
1839,Bruce Dern,Nebraska,86,2014,LeadingActor,False
1840,Leonardo DiCaprio,The Wolf of Wall Street,86,2014,LeadingActor,False
1841,Chiwetel Ejiofor,12 Years a Slave,86,2014,LeadingActor,False
1842,Matthew McConaughey,Dallas Buyers Club,86,2014,LeadingActor,True
1843,Amy Adams,American Hustle,86,2014,LeadingActress,False
1844,Cate Blanchett,Blue Jasmine,86,2014,LeadingActress,True
1845,Sandra Bullock,Gravity,86,2014,LeadingActress,False
1846,Judi Dench,Philomena,86,2014,LeadingActress,False
1847,Meryl Streep,August: Osage County,86,2014,LeadingActress,False
1848,Philippe Le Sourd,The Grandmaster,86,2014,Cinematography,False
1849,Emmanuel Lubezki,Gravity,86,2014,Cinematography,True
1850,Bruno Delbonnel,Inside Llewyn Davis,86,2014,Cinematography,False
1851,Phedon Papamichael,Nebraska,86,2014,Cinematography,False
1852,Roger A. Deakins,Prisoners,86,2014,Cinematography,False
1853,David O. Russell,American Hustle,86,2014,Director,False
1854,Alfonso CuarÃ³n,Gravity,86,2014,Director,True
1855,Alexander Payne,Nebraska,86,2014,Director,False
1856,Steve McQueen,12 Years a Slave,86,2014,Director,False
1857,Martin Scorsese,The Wolf of Wall Street,86,2014,Director,False
1858,Steve Carell,Foxcatcher,87,2015,LeadingActor,False
1859,Bradley Cooper,American Sniper,87,2015,LeadingActor,False
1860,Benedict Cumberbatch,The Imitation Game,87,2015,LeadingActor,False
1861,Michael Keaton,Birdman or (The Unexpected Virtue of Ignorance),87,2015,LeadingActor,False
1862,Eddie Redmayne,The Theory of Everything,87,2015,LeadingActor,True
1863,Marion Cotillard,"Two Days, One Night",87,2015,LeadingActress,False
1864,Felicity Jones,The Theory of Everything,87,2015,LeadingActress,False
1865,Julianne Moore,Still Alice,87,2015,LeadingActress,True
1866,Rosamund Pike,Gone Girl,87,2015,LeadingActress,False
1867,Reese Witherspoon,Wild,87,2015,LeadingActress,False
1868,Emmanuel Lubezki,Birdman or (The Unexpected Virtue of Ignorance),87,2015,Cinematography,True
1869,Robert Yeoman,The Grand Budapest Hotel,87,2015,Cinematography,False
1870,Lukasz Zal and Ryszard Lenczewski,Ida,87,2015,Cinematography,False
1871,Dick Pope,Mr. Turner,87,2015,Cinematography,False
1872,Roger Deakins,Unbroken,87,2015,Cinematography,False
1873,Alejandro G. IÃ±Ã¡rritu,Birdman or (The Unexpected Virtue of Ignorance),87,2015,Director,True
1874,Richard Linklater,Boyhood,87,2015,Director,False
1875,Bennett Miller,Foxcatcher,87,2015,Director,False
1876,Wes Anderson,The Grand Budapest Hotel,87,2015,Director,False
1877,Morten Tyldum,The Imitation Game,87,2015,Director,False
1878,Bryan Cranston,Trumbo,88,2016,LeadingActor,False
1879,Matt Damon,The Martian,88,2016,LeadingActor,False
1880,Leonardo DiCaprio,The Revenant,88,2016,LeadingActor,True
1881,Michael Fassbender,Steve Jobs,88,2016,LeadingActor,False
1882,Eddie Redmayne,The Danish Girl,88,2016,LeadingActor,False
1883,Cate Blanchett,Carol,88,2016,LeadingActress,False
1884,Brie Larson,Room,88,2016,LeadingActress,True
1885,Jennifer Lawrence,Joy,88,2016,LeadingActress,False
1886,Charlotte Rampling,45 Years,88,2016,LeadingActress,False
1887,Saoirse Ronan,Brooklyn,88,2016,LeadingActress,False
1888,Ed Lachman,Carol,88,2016,Cinematography,False
1889,Robert Richardson,The Hateful Eight,88,2016,Cinematography,False
1890,John Seale,Mad Max: Fury Road,88,2016,Cinematography,False
1891,Emmanuel Lubezki,The Revenant,88,2016,Cinematography,True
1892,Roger Deakins,Sicario,88,2016,Cinematography,False
1893,Adam McKay,The Big Short,88,2016,Director,False
1894,George Miller,Mad Max: Fury Road,88,2016,Director,False
1895,Alejandro G. IÃ±Ã¡rritu,The Revenant,88,2016,Director,True
1896,Lenny Abrahamson,Room,88,2016,Director,False
1897,Tom McCarthy,Spotlight,88,2016,Director,False
1898,Casey Affleck,Manchester by the Sea,89,2017,LeadingActor,True
1899,Andrew Garfield,Hacksaw Ridge,89,2017,LeadingActor,False
1900,Ryan Gosling,La La Land,89,2017,LeadingActor,False
1901,Viggo Mortensen,Captain Fantastic,89,2017,LeadingActor,False
1902,Denzel Washington,Fences,89,2017,LeadingActor,False
1903,Isabelle Huppert,Elle,89,2017,LeadingActress,False
1904,Ruth Negga,Loving,89,2017,LeadingActress,False
1905,Natalie Portman,Jackie,89,2017,LeadingActress,False
1906,Emma Stone,La La Land,89,2017,LeadingActress,True
1907,Meryl Streep,Florence Foster Jenkins,89,2017,LeadingActress,False
1908,Bradford Young,Arrival,89,2017,Cinematography,False
1909,Linus Sandgren,La La Land,89,2017,Cinematography,True
1910,Greig Fraser,Lion,89,2017,Cinematography,False
1911,James Laxton,Moonlight,89,2017,Cinematography,False
1912,Rodrigo Prieto,Silence,89,2017,Cinematography,False
1913,Denis Villeneuve,Arrival,89,2017,Director,False
1914,Mel Gibson,Hacksaw Ridge,89,2017,Director,False
1915,Damien Chazelle,La La Land,89,2017,Director,True
1916,Kenneth Lonergan,Manchester by the Sea,89,2017,Director,False
1917,Barry Jenkins,Moonlight,89,2017,Director,False
1918,TimothÃ©e Chalamet,Call Me by Your Name,90,2018,LeadingActor,False
1919,Daniel Day-Lewis,Phantom Thread,90,2018,LeadingActor,False
1920,Daniel Kaluuya,Get Out,90,2018,LeadingActor,False
1921,Gary Oldman,Darkest Hour,90,2018,LeadingActor,True
1922,Denzel Washington,"Roman J. Israel, Esq.",90,2018,LeadingActor,False
1923,Sally Hawkins,The Shape of Water,90,2018,LeadingActress,False
1924,Frances McDormand,"Three Billboards outside Ebbing, Missouri",90,2018,LeadingActress,True
1925,Margot Robbie,"I, Tonya",90,2018,LeadingActress,False
1926,Saoirse Ronan,Lady Bird,90,2018,LeadingActress,False
1927,Meryl Streep,The Post,90,2018,LeadingActress,False
1928,Roger A. Deakins,Blade Runner 2049,90,2018,Cinematography,True
1929,Bruno Delbonnel,Darkest Hour,90,2018,Cinematography,False
1930,Hoyte van Hoytema,Dunkirk,90,2018,Cinematography,False
1931,Rachel Morrison,Mudbound,90,2018,Cinematography,False
1932,Dan Laustsen,The Shape of Water,90,2018,Cinematography,False
1933,Christopher Nolan,Dunkirk,90,2018,Director,False
1934,Jordan Peele,Get Out,90,2018,Director,False
1935,Greta Gerwig,Lady Bird,90,2018,Director,False
1936,Paul Thomas Anderson,Phantom Thread,90,2018,Director,False
1937,Guillermo del Toro,The Shape of Water,90,2018,Director,True
1938,Christian Bale,Vice,91,2019,LeadingActor,False
1939,Bradley Cooper,A Star Is Born,91,2019,LeadingActor,False
1940,Willem Dafoe,At Eternity's Gate,91,2019,LeadingActor,False
1941,Rami Malek,Bohemian Rhapsody,91,2019,LeadingActor,True
1942,Viggo Mortensen,Green Book,91,2019,LeadingActor,False
1943,Yalitza Aparicio,Roma,91,2019,LeadingActress,False
1944,Glenn Close,The Wife,91,2019,LeadingActress,False
1945,Olivia Colman,The Favourite,91,2019,LeadingActress,True
1946,Lady Gaga,A Star Is Born,91,2019,LeadingActress,False
1947,Melissa McCarthy,Can You Ever Forgive Me?,91,2019,LeadingActress,False
1948,Lukasz Zal,Cold War,91,2019,Cinematography,False
1949,Robbie Ryan,The Favourite,91,2019,Cinematography,False
1950,Caleb Deschanel,Never Look Away,91,2019,Cinematography,False
1951,Alfonso CuarÃ³n,Roma,91,2019,Cinematography,True
1952,Matthew Libatique,A Star Is Born,91,2019,Cinematography,False
1953,Spike Lee,BlacKkKlansman,91,2019,Director,False
1954,Pawel Pawlikowski,Cold War,91,2019,Director,False
1955,Yorgos Lanthimos,The Favourite,91,2019,Director,False
1956,Alfonso CuarÃ³n,Roma,91,2019,Director,True
1957,Adam McKay,Vice,91,2019,Director,False
1958,Antonio Banderas,Pain and Glory,92,2020,LeadingActor,False
1959,Leonardo DiCaprio,Once upon a Time...in Hollywood,92,2020,LeadingActor,False
1960,Adam Driver,Marriage Story,92,2020,LeadingActor,False
1961,Joaquin Phoenix,Joker,92,2020,LeadingActor,True
1962,Jonathan Pryce,The Two Popes,92,2020,LeadingActor,False
1963,Cynthia Erivo,Harriet,92,2020,LeadingActress,False
1964,Scarlett Johansson,Marriage Story,92,2020,LeadingActress,False
1965,Saoirse Ronan,Little Women,92,2020,LeadingActress,False
1966,Charlize Theron,Bombshell,92,2020,LeadingActress,False
1967,RenÃ©e Zellweger,Judy,92,2020,LeadingActress,True
1968,Rodrigo Prieto,The Irishman,92,2020,Cinematography,False
1969,Lawrence Sher,Joker,92,2020,Cinematography,False
1970,Jarin Blaschke,The Lighthouse,92,2020,Cinematography,False
1971,Roger Deakins,1917,92,2020,Cinematography,True
1972,Robert Richardson,Once upon a Time...in Hollywood,92,2020,Cinematography,False
1973,Martin Scorsese,The Irishman,92,2020,Director,False
1974,Todd Phillips,Joker,92,2020,Director,False
1975,Sam Mendes,1917,92,2020,Director,False
1976,Quentin Tarantino,Once upon a Time...in Hollywood,92,2020,Director,False
1977,Bong Joon Ho,Parasite,92,2020,Director,True
