	Name	Movie	Year of award	bioID	year_awarded	movieID
1532	Dante Spinotti	L.A. Confidential	1998	https://www.imdb.com/name/nm0005883/	1998	https://www.imdb.com/title/tt0119488/
1533	Russell Carpenter	Titanic	1998	https://www.imdb.com/name/nm0005665/	1998	https://www.imdb.com/title/tt0120338/
1534	Eduardo Serra	The Wings of the Dove	1998	https://www.imdb.com/name/nm0785381/	1998	https://www.imdb.com/title/tt0120520/
1535	Peter Cattaneo	The Full Monty	1998	https://www.imdb.com/name/nm0146341/	1998	https://www.imdb.com/title/tt0119164/
1536	Gus Van Sant	Good Will Hunting	1998	https://www.imdb.com/name/nm0001814/	1998	https://www.imdb.com/title/tt0119217/
1537	Curtis Hanson	L.A. Confidential	1998	https://www.imdb.com/name/nm0000436/	1998	https://www.imdb.com/title/tt0119488/
1538	Atom Egoyan	The Sweet Hereafter	1998	https://www.imdb.com/name/nm0000382/	1998	https://www.imdb.com/title/tt0120255/
1539	James Cameron	Titanic	1998	https://www.imdb.com/name/nm0000116/	1998	https://www.imdb.com/title/tt0120338/
1540	Roberto Benigni	Life Is Beautiful	1999	https://www.imdb.com/name/nm0000905/	1999	https://www.imdb.com/title/tt0118799/
1541	Tom Hanks	Saving Private Ryan	1999	https://www.imdb.com/name/nm0000158/	1999	https://www.imdb.com/title/tt0120815/
1542	Ian McKellen	Gods and Monsters	1999	https://www.imdb.com/name/nm0005212/	1999	https://www.imdb.com/title/tt0120684/
1543	Nick Nolte	Affliction	1999	https://www.imdb.com/name/nm0000560/	1999	https://www.imdb.com/title/tt0118564/
1544	Edward Norton	American History X	1999	https://www.imdb.com/name/nm0001570/	1999	https://www.imdb.com/title/tt0120586/
1545	Cate Blanchett	Elizabeth	1999	https://www.imdb.com/name/nm0000949/	1999	https://www.imdb.com/title/tt0127536/
1546	Fernanda Montenegro	Central Station	1999	https://www.imdb.com/name/nm0005244/	1999	https://www.imdb.com/title/tt0140888/
1547	Gwyneth Paltrow	Shakespeare in Love	1999	https://www.imdb.com/name/nm0000569/	1999	https://www.imdb.com/title/tt0138097/
1548	Meryl Streep	One True Thing	1999	https://www.imdb.com/name/nm0000658/	1999	https://www.imdb.com/title/tt0120776/
1549	Emily Watson	Hilary and Jackie	1999	https://www.imdb.com/name/nm0001833/	1999	https://www.imdb.com/title/tt0150915/
1550	Conrad L. Hall	A Civil Action	1999	https://www.imdb.com/name/nm0005734/	1999	https://www.imdb.com/title/tt0120633/
1551	Remi Adefarasin	Elizabeth	1999	https://www.imdb.com/name/nm0001899/	1999	https://www.imdb.com/title/tt0127536/
1552	Janusz Kaminski	Saving Private Ryan	1999	https://www.imdb.com/name/nm0001405/	1999	https://www.imdb.com/title/tt0120815/
1553	Richard Greatrex	Shakespeare in Love	1999	https://www.imdb.com/name/nm0337313/	1999	https://www.imdb.com/title/tt0138097/
1554	John Toll	The Thin Red Line	1999	https://www.imdb.com/name/nm0001799/	1999	https://www.imdb.com/title/tt0120863/
1555	Roberto Benigni	Life Is Beautiful	1999	https://www.imdb.com/name/nm0000905/	1999	https://www.imdb.com/title/tt0118799/
1556	Steven Spielberg	Saving Private Ryan	1999	https://www.imdb.com/name/nm0000229/	1999	https://www.imdb.com/title/tt0120815/
1557	John Madden	Shakespeare in Love	1999	https://www.imdb.com/name/nm0006960/	1999	https://www.imdb.com/title/tt0138097/
1558	Terrence Malick	The Thin Red Line	1999	https://www.imdb.com/name/nm0000517/	1999	https://www.imdb.com/title/tt0120863/
1559	Peter Weir	The Truman Show	1999	https://www.imdb.com/name/nm0001837/	1999	https://www.imdb.com/title/tt0120382/
1560	Russell Crowe	The Insider	2000	https://www.imdb.com/name/nm0000128/	2000	https://www.imdb.com/title/tt0140352/
1561	Richard Farnsworth	The Straight Story	2000	https://www.imdb.com/name/nm0002070/	2000	https://www.imdb.com/title/tt0166896/
1562	Sean Penn	Sweet and Lowdown	2000	https://www.imdb.com/name/nm0000576/	2000	https://www.imdb.com/title/tt0158371/
1563	Kevin Spacey	American Beauty	2000	https://www.imdb.com/name/nm0000228/	2000	https://www.imdb.com/title/tt0169547/
1564	Denzel Washington	The Hurricane	2000	https://www.imdb.com/name/nm0000243/	2000	https://www.imdb.com/title/tt0174856/
1565	Annette Bening	American Beauty	2000	https://www.imdb.com/name/nm0000906/	2000	https://www.imdb.com/title/tt0169547/
1566	Janet McTeer	Tumbleweeds	2000	https://www.imdb.com/name/nm0005216/	2000	https://www.imdb.com/title/tt0161023/
1567	Julianne Moore	The End of the Affair	2000	https://www.imdb.com/name/nm0000194/	2000	https://www.imdb.com/title/tt0172396/
1568	Meryl Streep	Music of the Heart	2000	https://www.imdb.com/name/nm0000658/	2000	https://www.imdb.com/title/tt0166943/
1569	Hilary Swank	Boys Don't Cry	2000	https://www.imdb.com/name/nm0005476/	2000	https://www.imdb.com/title/tt0171804/
1570	Conrad L. Hall	American Beauty	2000	https://www.imdb.com/name/nm0005734/	2000	https://www.imdb.com/title/tt0169547/
1571	Roger Pratt	The End of the Affair	2000	https://www.imdb.com/name/nm0695536/	2000	https://www.imdb.com/title/tt0172396/
1572	Dante Spinotti	The Insider	2000	https://www.imdb.com/name/nm0005883/	2000	https://www.imdb.com/title/tt0140352/
1573	Emmanuel Lubezki	Sleepy Hollow	2000	https://www.imdb.com/name/nm0523881/	2000	https://www.imdb.com/title/tt0162661/
1574	Robert Richardson	Snow Falling on Cedars	2000	https://www.imdb.com/name/nm0724744/	2000	https://www.imdb.com/title/tt0120834/
1575	Sam Mendes	American Beauty	2000	https://www.imdb.com/name/nm0005222/	2000	https://www.imdb.com/title/tt0169547/
1576	Spike Jonze	Being John Malkovich	2000	https://www.imdb.com/name/nm0005069/	2000	https://www.imdb.com/title/tt0120601/
1577	Lasse HallstrÃ¶m	The Cider House Rules	2000	https://www.imdb.com/name/nm0002120/	2000	https://www.imdb.com/title/tt0124315/
1578	Michael Mann	The Insider	2000	https://www.imdb.com/name/nm0000520/	2000	https://www.imdb.com/title/tt0140352/
1579	M. Night Shyamalan	The Sixth Sense	2000	https://www.imdb.com/name/nm0796117/	2000	https://www.imdb.com/title/tt0167404/
1580	Javier Bardem	Before Night Falls	2001	https://www.imdb.com/name/nm0000849/	2001	https://www.imdb.com/title/tt0247196/
1581	Russell Crowe	Gladiator	2001	https://www.imdb.com/name/nm0000128/	2001	https://www.imdb.com/title/tt0172495/
1582	Tom Hanks	Cast Away	2001	https://www.imdb.com/name/nm0000158/	2001	https://www.imdb.com/title/tt0162222/
1583	Ed Harris	Pollock	2001	https://www.imdb.com/name/nm0000438/	2001	https://www.imdb.com/title/tt0183659/
1584	Geoffrey Rush	Quills	2001	https://www.imdb.com/name/nm0001691/	2001	https://www.imdb.com/title/tt0180073/
1585	Joan Allen	The Contender	2001	https://www.imdb.com/name/nm0000260/	2001	https://www.imdb.com/title/tt0208874/
1586	Juliette Binoche	Chocolat	2001	https://www.imdb.com/name/nm0000300/	2001	https://www.imdb.com/title/tt0241303/
1587	Ellen Burstyn	Requiem for a Dream	2001	https://www.imdb.com/name/nm0000995/	2001	https://www.imdb.com/title/tt0180093/
1588	Laura Linney	You Can Count on Me	2001	https://www.imdb.com/name/nm0001473/	2001	https://www.imdb.com/title/tt0203230/
1589	Julia Roberts	Erin Brockovich	2001	https://www.imdb.com/name/nm0000210/	2001	https://www.imdb.com/title/tt0195685/
1590	Peter Pau	Crouching Tiger, Hidden Dragon	2001	https://www.imdb.com/name/nm0666702/	2001	https://www.imdb.com/title/tt0190332/
1591	John Mathieson	Gladiator	2001	https://www.imdb.com/name/nm0558822/	2001	https://www.imdb.com/title/tt0172495/
1592	Lajos Koltai	MalÃ¨na	2001	https://www.imdb.com/name/nm0005759/	2001	https://www.imdb.com/title/tt0213847/
1593	Roger Deakins	O Brother, Where Art Thou?	2001	https://www.imdb.com/name/nm0005683/	2001	https://www.imdb.com/title/tt0190590/
1594	Caleb Deschanel	The Patriot	2001	https://www.imdb.com/name/nm0221042/	2001	https://www.imdb.com/title/tt0187393/
1595	Stephen Daldry	Billy Elliot	2001	https://www.imdb.com/name/nm0197636/	2001	https://www.imdb.com/title/tt0249462/
1596	Ang Lee	Crouching Tiger, Hidden Dragon	2001	https://www.imdb.com/name/nm0000487/	2001	https://www.imdb.com/title/tt0190332/
1597	Steven Soderbergh	Traffic	2001	https://www.imdb.com/name/nm0001752/	2001	https://www.imdb.com/title/tt0181865/
1598	Ridley Scott	Gladiator	2001	https://www.imdb.com/name/nm0000631/	2001	https://www.imdb.com/title/tt0172495/
1599	Russell Crowe	A Beautiful Mind	2002	https://www.imdb.com/name/nm0000128/	2002	https://www.imdb.com/title/tt0268978/
1600	Sean Penn	I Am Sam	2002	https://www.imdb.com/name/nm0000576/	2002	https://www.imdb.com/title/tt0277027/
1601	Will Smith	Ali	2002	https://www.imdb.com/name/nm0000226/	2002	https://www.imdb.com/title/tt0248667/
1602	Denzel Washington	Training Day	2002	https://www.imdb.com/name/nm0000243/	2002	https://www.imdb.com/title/tt0139654/
1603	Tom Wilkinson	In the Bedroom	2002	https://www.imdb.com/name/nm0929489/	2002	https://www.imdb.com/title/tt0247425/
1604	Halle Berry	Monster's Ball	2002	https://www.imdb.com/name/nm0000932/	2002	https://www.imdb.com/title/tt0285742/
1605	Judi Dench	Iris	2002	https://www.imdb.com/name/nm0001132/	2002	https://www.imdb.com/title/tt0280778/
1606	Nicole Kidman	Moulin Rouge	2002	https://www.imdb.com/name/nm0000173/	2002	https://www.imdb.com/title/tt0203009/
1607	Sissy Spacek	In the Bedroom	2002	https://www.imdb.com/name/nm0000651/	2002	https://www.imdb.com/title/tt0247425/
1608	RenÃ©e Zellweger	Bridget Jones's Diary	2002	https://www.imdb.com/name/nm0000250/	2002	https://www.imdb.com/title/tt0243155/
1609	Bruno Delbonnel	AmÃ©lie	2002	https://www.imdb.com/name/nm0216632/	2002	https://www.imdb.com/title/tt0211915/
1610	Slawomir Idziak	Black Hawk Down	2002	https://www.imdb.com/name/nm0005744/	2002	https://www.imdb.com/title/tt0265086/
1611	Andrew Lesnie	The Lord of the Rings: The Fellowship of the Ring	2002	https://www.imdb.com/name/nm0504226/	2002	https://www.imdb.com/title/tt0120737/
1612	Roger Deakins	The Man Who Wasn't There	2002	https://www.imdb.com/name/nm0005683/	2002	https://www.imdb.com/title/tt0243133/
1613	Donald M. McAlpine	Moulin Rouge	2002	https://www.imdb.com/name/nm0005791/	2002	https://www.imdb.com/title/tt0203009/
1614	Ron Howard	A Beautiful Mind	2002	https://www.imdb.com/name/nm0000165/	2002	https://www.imdb.com/title/tt0268978/
1615	Ridley Scott	Black Hawk Down	2002	https://www.imdb.com/name/nm0000631/	2002	https://www.imdb.com/title/tt0265086/
1616	Robert Altman	Gosford Park	2002	https://www.imdb.com/name/nm0000265/	2002	https://www.imdb.com/title/tt0280707/
1617	Peter Jackson	The Lord of the Rings: The Fellowship of the Ring	2002	https://www.imdb.com/name/nm0001392/	2002	https://www.imdb.com/title/tt0120737/
1618	David Lynch	Mulholland Drive	2002	https://www.imdb.com/name/nm0000186/	2002	https://www.imdb.com/title/tt0166924/
1619	Adrien Brody	The Pianist	2003	https://www.imdb.com/name/nm0004778/	2003	https://www.imdb.com/title/tt0253474/
1620	Nicolas Cage	Adaptation	2003	https://www.imdb.com/name/nm0000115/	2003	https://www.imdb.com/title/tt0268126/
1621	Michael Caine	The Quiet American	2003	https://www.imdb.com/name/nm0000323/	2003	https://www.imdb.com/title/tt0258068/
1622	Daniel Day-Lewis	Gangs of New York	2003	https://www.imdb.com/name/nm0000358/	2003	https://www.imdb.com/title/tt0217505/
1623	Jack Nicholson	About Schmidt	2003	https://www.imdb.com/name/nm0000197/	2003	https://www.imdb.com/title/tt0257360/
1624	Salma Hayek	Frida	2003	https://www.imdb.com/name/nm0000161/	2003	https://www.imdb.com/title/tt0120679/
1625	Nicole Kidman	The Hours	2003	https://www.imdb.com/name/nm0000173/	2003	https://www.imdb.com/title/tt0274558/
1626	Diane Lane	Unfaithful	2003	https://www.imdb.com/name/nm0000178/	2003	https://www.imdb.com/title/tt0250797/
1627	Julianne Moore	Far from Heaven	2003	https://www.imdb.com/name/nm0000194/	2003	https://www.imdb.com/title/tt0297884/
1628	RenÃ©e Zellweger	Chicago	2003	https://www.imdb.com/name/nm0000250/	2003	https://www.imdb.com/title/tt0299658/
1629	Dion Beebe	Chicago	2003	https://www.imdb.com/name/nm0066244/	2003	https://www.imdb.com/title/tt0299658/
1630	Edward Lachman	Far from Heaven	2003	https://www.imdb.com/name/nm0005767/	2003	https://www.imdb.com/title/tt0297884/
1631	Michael Ballhaus	Gangs of New York	2003	https://www.imdb.com/name/nm0000841/	2003	https://www.imdb.com/title/tt0217505/
1632	Pawel Edelman	The Pianist	2003	https://www.imdb.com/name/nm0248997/	2003	https://www.imdb.com/title/tt0253474/
1633	Conrad L. Hall	Road to Perdition	2003	https://www.imdb.com/name/nm0005734/	2003	https://www.imdb.com/title/tt0257044/
1634	Rob Marshall	Chicago	2003	https://www.imdb.com/name/nm0551128/	2003	https://www.imdb.com/title/tt0299658/
1635	Martin Scorsese	Gangs of New York	2003	https://www.imdb.com/name/nm0000217/	2003	https://www.imdb.com/title/tt0217505/
1636	Stephen Daldry	The Hours	2003	https://www.imdb.com/name/nm0197636/	2003	https://www.imdb.com/title/tt0274558/
1637	Roman Polanski	The Pianist	2003	https://www.imdb.com/name/nm0000591/	2003	https://www.imdb.com/title/tt0253474/
1638	Pedro AlmodÃ³var	Talk to Her	2003	https://www.imdb.com/name/nm0000264/	2003	https://www.imdb.com/title/tt0287467/
1639	Johnny Depp	Pirates of the Caribbean: The Curse of the Black Pearl	2004	https://www.imdb.com/name/nm0000136/	2004	https://www.imdb.com/title/tt0325980/
1640	Ben Kingsley	House of Sand and Fog	2004	https://www.imdb.com/name/nm0001426/	2004	https://www.imdb.com/title/tt0315983/
1641	Jude Law	Cold Mountain	2004	https://www.imdb.com/name/nm0000179/	2004	https://www.imdb.com/title/tt0159365/
1642	Bill Murray	Lost in Translation	2004	https://www.imdb.com/name/nm0000195/	2004	https://www.imdb.com/title/tt0335266/
1643	Sean Penn	Mystic River	2004	https://www.imdb.com/name/nm0000576/	2004	https://www.imdb.com/title/tt0327056/
1644	Keisha Castle-Hughes	Whale Rider	2004	https://www.imdb.com/name/nm1095720/	2004	https://www.imdb.com/title/tt0298228/
1645	Diane Keaton	Something's Gotta Give	2004	https://www.imdb.com/name/nm0000473/	2004	https://www.imdb.com/title/tt0337741/
1646	Samantha Morton	In America	2004	https://www.imdb.com/name/nm0608090/	2004	https://www.imdb.com/title/tt0298845/
1647	Charlize Theron	Monster	2004	https://www.imdb.com/name/nm0000234/	2004	https://www.imdb.com/title/tt0340855/
1648	Naomi Watts	21 Grams	2004	https://www.imdb.com/name/nm0915208/	2004	https://www.imdb.com/title/tt0315733/
1649	Cesar Charlone	City of God	2004	https://www.imdb.com/name/nm0153263/	2004	https://www.imdb.com/title/tt0317248/
1650	John Seale	Cold Mountain	2004	https://www.imdb.com/name/nm0005868/	2004	https://www.imdb.com/title/tt0159365/
1651	Eduardo Serra	Girl with a Pearl Earring	2004	https://www.imdb.com/name/nm0785381/	2004	https://www.imdb.com/title/tt0335119/
1652	Russell Boyd	Master and Commander: The Far Side of the World	2004	https://www.imdb.com/name/nm0006570/	2004	https://www.imdb.com/title/tt0311113/
1653	John Schwartzman	Seabiscuit	2004	https://www.imdb.com/name/nm0006701/	2004	https://www.imdb.com/title/tt0329575/
1654	Fernando Meirelles	City of God	2004	https://www.imdb.com/name/nm0576987/	2004	https://www.imdb.com/title/tt0317248/
1655	Peter Jackson	The Lord of the Rings: The Return of the King	2004	https://www.imdb.com/name/nm0001392/	2004	https://www.imdb.com/title/tt0167260/
1656	Sofia Coppola	Lost in Translation	2004	https://www.imdb.com/name/nm0001068/	2004	https://www.imdb.com/title/tt0335266/
1657	Peter Weir	Master and Commander: The Far Side of the World	2004	https://www.imdb.com/name/nm0001837/	2004	https://www.imdb.com/title/tt0311113/
1658	Clint Eastwood	Mystic River	2004	https://www.imdb.com/name/nm0000142/	2004	https://www.imdb.com/title/tt0327056/
1659	Don Cheadle	Hotel Rwanda	2005	https://www.imdb.com/name/nm0000332/	2005	https://www.imdb.com/title/tt0395169/
1660	Johnny Depp	Finding Neverland	2005	https://www.imdb.com/name/nm0000136/	2005	https://www.imdb.com/title/tt0308644/
1661	Leonardo DiCaprio	The Aviator	2005	https://www.imdb.com/name/nm0000138/	2005	https://www.imdb.com/title/tt0338751/
1662	Clint Eastwood	Million Dollar Baby	2005	https://www.imdb.com/name/nm0000142/	2005	https://www.imdb.com/title/tt0405159/
1663	Jamie Foxx	Ray	2005	https://www.imdb.com/name/nm0004937/	2005	https://www.imdb.com/title/tt0350258/
1664	Annette Bening	Being Julia	2005	https://www.imdb.com/name/nm0000906/	2005	https://www.imdb.com/title/tt0340012/
1665	Catalina Sandino Moreno	Maria Full of Grace	2005	https://www.imdb.com/name/nm1503432/	2005	https://www.imdb.com/title/tt0390221/
1666	Imelda Staunton	Vera Drake	2005	https://www.imdb.com/name/nm0001767/	2005	https://www.imdb.com/title/tt0383694/
1667	Hilary Swank	Million Dollar Baby	2005	https://www.imdb.com/name/nm0005476/	2005	https://www.imdb.com/title/tt0405159/
1668	Kate Winslet	Eternal Sunshine of the Spotless Mind	2005	https://www.imdb.com/name/nm0000701/	2005	https://www.imdb.com/title/tt0338013/
1669	Robert Richardson	The Aviator	2005	https://www.imdb.com/name/nm0724744/	2005	https://www.imdb.com/title/tt0338751/
1670	Zhao Xiaoding	House of Flying Daggers	2005	https://www.imdb.com/name/nm1618536/	2005	https://www.imdb.com/title/tt0385004/
1671	Caleb Deschanel	The Passion of the Christ	2005	https://www.imdb.com/name/nm0221042/	2005	https://www.imdb.com/title/tt0335345/
1672	John Mathieson	The Phantom of the Opera	2005	https://www.imdb.com/name/nm0558822/	2005	https://www.imdb.com/title/tt0293508/
1673	Bruno Delbonnel	A Very Long Engagement	2005	https://www.imdb.com/name/nm0216632/	2005	https://www.imdb.com/title/tt0344510/
1674	Martin Scorsese	The Aviator	2005	https://www.imdb.com/name/nm0000217/	2005	https://www.imdb.com/title/tt0338751/
1675	Clint Eastwood	Million Dollar Baby	2005	https://www.imdb.com/name/nm0000142/	2005	https://www.imdb.com/title/tt0405159/
1676	Taylor Hackford	Ray	2005	https://www.imdb.com/name/nm0000431/	2005	https://www.imdb.com/title/tt0350258/
1677	Alexander Payne	Sideways	2005	https://www.imdb.com/name/nm0668247/	2005	https://www.imdb.com/title/tt0375063/
1678	Mike Leigh	Vera Drake	2005	https://www.imdb.com/name/nm0005139/	2005	https://www.imdb.com/title/tt0383694/
1679	Philip Seymour Hoffman	Capote	2006	https://www.imdb.com/name/nm0000450/	2006	https://www.imdb.com/title/tt0379725/
1680	Terrence Howard	Hustle & Flow	2006	https://www.imdb.com/name/nm0005024/	2006	https://www.imdb.com/title/tt0410097/
1681	Heath Ledger	Brokeback Mountain	2006	https://www.imdb.com/name/nm0005132/	2006	https://www.imdb.com/title/tt0388795/
1682	Joaquin Phoenix	Walk the Line	2006	https://www.imdb.com/name/nm0001618/	2006	https://www.imdb.com/title/tt0358273/
1683	David Strathairn	Good Night, and Good Luck.	2006	https://www.imdb.com/name/nm0000657/	2006	https://www.imdb.com/title/tt0433383/
1684	Judi Dench	Mrs. Henderson Presents	2006	https://www.imdb.com/name/nm0001132/	2006	https://www.imdb.com/title/tt0413015/
1685	Felicity Huffman	Transamerica	2006	https://www.imdb.com/name/nm0005031/	2006	https://www.imdb.com/title/tt0407265/
1686	Keira Knightley	Pride & Prejudice	2006	https://www.imdb.com/name/nm0461136/	2006	https://www.imdb.com/title/tt0414387/
1687	Charlize Theron	North Country	2006	https://www.imdb.com/name/nm0000234/	2006	https://www.imdb.com/title/tt0395972/
1688	Reese Witherspoon	Walk the Line	2006	https://www.imdb.com/name/nm0000702/	2006	https://www.imdb.com/title/tt0358273/
1689	Wally Pfister	Batman Begins	2006	https://www.imdb.com/name/nm0002892/	2006	https://www.imdb.com/title/tt0372784/
1690	Rodrigo Prieto	Brokeback Mountain	2006	https://www.imdb.com/name/nm0006509/	2006	https://www.imdb.com/title/tt0388795/
1691	Robert Elswit	Good Night, and Good Luck.	2006	https://www.imdb.com/name/nm0005696/	2006	https://www.imdb.com/title/tt0433383/
1692	Dion Beebe	Memoirs of a Geisha	2006	https://www.imdb.com/name/nm0066244/	2006	https://www.imdb.com/title/tt0397535/
1693	Emmanuel Lubezki	The New World	2006	https://www.imdb.com/name/nm0523881/	2006	https://www.imdb.com/title/tt0402399/
1694	Ang Lee	Brokeback Mountain	2006	https://www.imdb.com/name/nm0000487/	2006	https://www.imdb.com/title/tt0388795/
1695	Bennett Miller	Capote	2006	https://www.imdb.com/name/nm0587955/	2006	https://www.imdb.com/title/tt0379725/
1696	Paul Haggis	Crash	2006	https://www.imdb.com/name/nm0353673/	2006	https://www.imdb.com/title/tt0375679/
1697	George Clooney	Good Night, and Good Luck.	2006	https://www.imdb.com/name/nm0000123/	2006	https://www.imdb.com/title/tt0433383/
1698	Steven Spielberg	Munich	2006	https://www.imdb.com/name/nm0000229/	2006	https://www.imdb.com/title/tt0408306/
1699	Leonardo DiCaprio	Blood Diamond	2007	https://www.imdb.com/name/nm0000138/	2007	https://www.imdb.com/title/tt0450259/
1700	Ryan Gosling	Half Nelson	2007	https://www.imdb.com/name/nm0331516/	2007	https://www.imdb.com/title/tt0468489/
1701	Peter O'Toole	Venus	2007	https://www.imdb.com/name/nm0000564/	2007	https://www.imdb.com/title/tt0489327/
1702	Will Smith	The Pursuit of Happyness	2007	https://www.imdb.com/name/nm0000226/	2007	https://www.imdb.com/title/tt0454921/
1703	Forest Whitaker	The Last King of Scotland	2007	https://www.imdb.com/name/nm0001845/	2007	https://www.imdb.com/title/tt0455590/
1704	PenÃ©lope Cruz	Volver	2007	https://www.imdb.com/name/nm0004851/	2007	https://www.imdb.com/title/tt0441909/
1705	Judi Dench	Notes on a Scandal	2007	https://www.imdb.com/name/nm0001132/	2007	https://www.imdb.com/title/tt0465551/
1706	Helen Mirren	The Queen	2007	https://www.imdb.com/name/nm0000545/	2007	https://www.imdb.com/title/tt0436697/
1707	Meryl Streep	The Devil Wears Prada	2007	https://www.imdb.com/name/nm0000658/	2007	https://www.imdb.com/title/tt0458352/
1708	Kate Winslet	Little Children	2007	https://www.imdb.com/name/nm0000701/	2007	https://www.imdb.com/title/tt0404203/
1709	Vilmos Zsigmond	The Black Dahlia	2007	https://www.imdb.com/name/nm0005936/	2007	https://www.imdb.com/title/tt0387877/
1710	Emmanuel Lubezki	Children of Men	2007	https://www.imdb.com/name/nm0523881/	2007	https://www.imdb.com/title/tt0206634/
1711	Dick Pope	The Illusionist	2007	https://www.imdb.com/name/nm0005836/	2007	https://www.imdb.com/title/tt0443543/
1712	Guillermo Navarro	Pan's Labyrinth	2007	https://www.imdb.com/name/nm0622897/	2007	https://www.imdb.com/title/tt0457430/
1713	Wally Pfister	The Prestige	2007	https://www.imdb.com/name/nm0002892/	2007	https://www.imdb.com/title/tt0482571/
1714	Alejandro GonzÃ¡lez IÃ±Ã¡rritu	Babel	2007	https://www.imdb.com/news/ni59559568	2007	https://www.imdb.com/title/tt0449467/
1715	Martin Scorsese	The Departed	2007	https://www.imdb.com/name/nm0000217/	2007	https://www.imdb.com/title/tt0407887/
1716	Clint Eastwood	Letters from Iwo Jima	2007	https://www.imdb.com/name/nm0000142/	2007	https://www.imdb.com/title/tt0498380/
1717	Stephen Frears	The Queen	2007	https://www.imdb.com/name/nm0001241/	2007	https://www.imdb.com/title/tt0436697/
1718	Paul Greengrass	United 93	2007	https://www.imdb.com/name/nm0339030/	2007	https://www.imdb.com/title/tt0475276/
1719	George Clooney	Michael Clayton	2008	https://www.imdb.com/name/nm0000123/	2008	https://www.imdb.com/title/tt0465538/
1720	Daniel Day-Lewis	There Will Be Blood	2008	https://www.imdb.com/name/nm0000358/	2008	https://www.imdb.com/title/tt0469494/
1721	Johnny Depp	Sweeney Todd The Demon Barber of Fleet Street	2008	https://www.imdb.com/name/nm0000136/	2008	https://www.imdb.com/title/tt0408236/
1722	Tommy Lee Jones	In the Valley of Elah	2008	https://www.imdb.com/name/nm0000169/	2008	https://www.imdb.com/title/tt0478134/
1723	Viggo Mortensen	Eastern Promises	2008	https://www.imdb.com/name/nm0001557/	2008	https://www.imdb.com/title/tt0765443/
1724	Cate Blanchett	Elizabeth: The Golden Age	2008	https://www.imdb.com/name/nm0000949/	2008	https://www.imdb.com/title/tt0414055/
1725	Julie Christie	Away from Her	2008	https://www.imdb.com/name/nm0001046/	2008	https://www.imdb.com/title/tt0491747/
1726	Marion Cotillard	La Vie en Rose	2008	https://www.imdb.com/name/nm0182839/	2008	https://www.imdb.com/title/tt0450188/
1727	Laura Linney	The Savages	2008	https://www.imdb.com/name/nm0001473/	2008	https://www.imdb.com/title/tt0775529/
1728	Ellen Page	Juno	2008	https://www.imdb.com/name/nm0680983/	2008	https://www.imdb.com/title/tt0467406/
1729	Roger Deakins	No Country for Old Men	2008	https://www.imdb.com/name/nm0005683/	2008	https://www.imdb.com/title/tt0477348/
1730	Seamus McGarvey	Atonement	2008	https://www.imdb.com/name/nm0568974/	2008	https://www.imdb.com/title/tt0783233/
1731	Janusz Kaminski	The Diving Bell and the Butterfly	2008	https://www.imdb.com/name/nm0001405/	2008	https://www.imdb.com/title/tt0401383/
1732	Robert Elswit	There Will Be Blood	2008	https://www.imdb.com/name/nm0005696/	2008	https://www.imdb.com/title/tt0469494/
1733	Julian Schnabel	The Diving Bell and the Butterfly	2008	https://www.imdb.com/name/nm0773603/	2008	https://www.imdb.com/title/tt0401383/
1734	Jason Reitman	Juno	2008	https://www.imdb.com/name/nm0718646/	2008	https://www.imdb.com/title/tt0467406/
1735	Tony Gilroy	Michael Clayton	2008	https://www.imdb.com/name/nm0006904/	2008	https://www.imdb.com/title/tt0465538/
1736	Joel Coen and Ethan Coen	No Country for Old Men	2008	https://www.imdb.com/name/nm0001054/	2008	https://www.imdb.com/title/tt0477348/
1737	Paul Thomas Anderson	There Will Be Blood	2008	https://www.imdb.com/name/nm0000759/	2008	https://www.imdb.com/title/tt0469494/
1738	Richard Jenkins	The Visitor	2009	https://www.imdb.com/name/nm0420955/	2009	https://www.imdb.com/title/tt0857191/
1739	Frank Langella	Frost/Nixon	2009	https://www.imdb.com/name/nm0001449/	2009	https://www.imdb.com/title/tt0870111/
1740	Sean Penn	Milk	2009	https://www.imdb.com/name/nm0000576/	2009	https://www.imdb.com/title/tt1013753/
1741	Brad Pitt	The Curious Case of Benjamin Button	2009	https://www.imdb.com/name/nm0000093/	2009	https://www.imdb.com/title/tt0421715/
1742	Mickey Rourke	The Wrestler	2009	https://www.imdb.com/name/nm0000620/	2009	https://www.imdb.com/title/tt1125849/
1743	Anne Hathaway	Rachel Getting Married	2009	https://www.imdb.com/name/nm0004266/	2009	https://www.imdb.com/title/tt1084950/
1744	Angelina Jolie	Changeling	2009	https://www.imdb.com/name/nm0001401/	2009	https://www.imdb.com/title/tt0824747/
1745	Melissa Leo	Frozen River	2009	https://www.imdb.com/name/nm0502425/	2009	https://www.imdb.com/title/tt0978759/
1746	Meryl Streep	Doubt	2009	https://www.imdb.com/name/nm0000658/	2009	https://www.imdb.com/title/tt0918927/
1747	Kate Winslet	The Reader	2009	https://www.imdb.com/name/nm0000701/	2009	https://www.imdb.com/title/tt0976051/
1748	Tom Stern	Changeling	2009	https://www.imdb.com/name/nm0827869/	2009	https://www.imdb.com/title/tt0824747/
1749	Claudio Miranda	The Curious Case of Benjamin Button	2009	https://www.imdb.com/name/nm0592073/	2009	https://www.imdb.com/title/tt0421715/
