,Person,Date of birth,Birthplace,Country of birth,Award,Edition,Movie,Year of award,Bio NNDB,Bio IMDb,Bio Wikipedia,imdbID,movieID,movie_IMDB_Link
441,Sean Penn,1960-08-17,Santa Monica,United States of America,Best Actor,76th Academy Awards,Mystic River,2003,https://www.nndb.com/people/331/000025256,https://www.imdb.com/name/nm0000576,https://en.wikipedia.org/wiki/Sean_Penn,nm0000576,tt0327056,https://www.imdb.com/title/tt0327056/
442,Frank Sinatra,1915-12-12,Hoboken,United States of America,Best Supporting Actor,26th Academy Awards,From Here to Eternity,1953,https://www.nndb.com/people/300/000026222,https://www.imdb.com/name/nm0000069,https://en.wikipedia.org/wiki/Frank_Sinatra,nm0000069,tt0045793,https://www.imdb.com/title/tt0045793/
443,Frank Sinatra,1915-12-12,Hoboken,United States of America,Best Supporting Actor,26th Academy Awards,From Here to Eternity,1953,https://www.nndb.com/people/300/000026222,https://www.imdb.com/name/nm0000069,https://en.wikipedia.org/wiki/Frank_Sinatra,nm0000069,tt0045793,https://www.imdb.com/title/tt0045793/
444,Fred Zinnemann,1907-04-29,Rzeszów,Poland,Best Director,26th Academy Awards,From Here to Eternity,1953,https://www.nndb.com/people/538/000032442,https://www.imdb.com/name/nm0003593,https://en.wikipedia.org/wiki/Fred_Zinnemann,nm0003593,tt0045793,https://www.imdb.com/title/tt0045793/
445,Fred Zinnemann,1907-04-29,Rzeszów,Poland,Best Director,26th Academy Awards,From Here to Eternity,1953,https://www.nndb.com/people/538/000032442,https://www.imdb.com/name/nm0003593,https://en.wikipedia.org/wiki/Fred_Zinnemann,nm0003593,tt0045793,https://www.imdb.com/title/tt0045793/
446,Paul Francis Webster,1907-12-20,New York City,United States of America,Best Original Song,26th Academy Awards,Secret Love,1954,https://www.nndb.com/people/544/000205926,https://www.imdb.com/name/nm0916990,https://en.wikipedia.org/wiki/Paul_Francis_Webster,nm0916990,tt0045591,https://www.imdb.com/title/tt0045591/
447,Paul Francis Webster,1907-12-20,New York City,United States of America,Best Original Song,26th Academy Awards,Secret Love,1954,https://www.nndb.com/people/544/000205926,https://www.imdb.com/name/nm0916990,https://en.wikipedia.org/wiki/Paul_Francis_Webster,nm0916990,tt0045591,https://www.imdb.com/title/tt0045591/
448,Sammy Fain,1902-06-17,New York City,United States of America,Best Original Song,26th Academy Awards,Secret Love,1954,https://www.nndb.com/people/366/000205748,https://www.imdb.com/name/nm0006066,https://en.wikipedia.org/wiki/Sammy_Fain,nm0006066,tt0045591,https://www.imdb.com/title/tt0045591/
449,Sammy Fain,1902-06-17,New York City,United States of America,Best Original Song,26th Academy Awards,Secret Love,1954,https://www.nndb.com/people/366/000205748,https://www.imdb.com/name/nm0006066,https://en.wikipedia.org/wiki/Sammy_Fain,nm0006066,tt0045591,https://www.imdb.com/title/tt0045591/
450,Dianne Wiest,1948-03-28,Kansas City,United States of America,Best Supporting Actress,67th Academy Awards,Bullets Over Broadway,1994,https://www.nndb.com/people/894/000024822,https://www.imdb.com/name/nm0001848,https://en.wikipedia.org/wiki/Dianne_Wiest,nm0001848,tt0109348,https://www.imdb.com/title/tt0109348/
451,Ernest Borgnine,1917-01-24,Hamden,United States of America,Best Actor,28th Academy Awards,Marty,1955,https://www.nndb.com/people/730/000022664,https://www.imdb.com/name/nm0000308,https://en.wikipedia.org/wiki/Ernest_Borgnine,nm0000308,tt0048356,https://www.imdb.com/title/tt0048356/
452,Quentin Tarantino,1963-03-27,Knoxville,United States of America,"Best Writing, Original Screenplay",85th Academy Awards,Django Unchained,2012,https://www.nndb.com/people/664/000023595,https://www.imdb.com/name/nm0000233,https://en.wikipedia.org/wiki/Quentin_Tarantino,nm0000233,tt1853728,https://www.imdb.com/title/tt1853728/
453,Quentin Tarantino,1963-03-27,Knoxville,United States of America,"Best Writing, Original Screenplay",85th Academy Awards,Django Unchained,2012,https://www.nndb.com/people/664/000023595,https://www.imdb.com/name/nm0000233,https://en.wikipedia.org/wiki/Quentin_Tarantino,nm0000233,tt1853728,https://www.imdb.com/title/tt1853728/
454,Christoph Waltz,1956-10-04,Vienna,Austria,Best Supporting Actor,85th Academy Awards,Django Unchained,2012,https://www.nndb.com/people/455/000213813,https://www.imdb.com/name/nm0910607,https://en.wikipedia.org/wiki/Christoph_Waltz,nm0910607,tt1853728,https://www.imdb.com/title/tt1853728/
455,Christoph Waltz,1956-10-04,Vienna,Austria,Best Supporting Actor,85th Academy Awards,Django Unchained,2012,https://www.nndb.com/people/455/000213813,https://www.imdb.com/name/nm0910607,https://en.wikipedia.org/wiki/Christoph_Waltz,nm0910607,tt1853728,https://www.imdb.com/title/tt1853728/
456,Charlton Heston,1924-10-24,Evanston,United States of America,Best Actor,32nd Academy Awards,Ben-Hur,1959,https://www.nndb.com/people/961/000022895,https://www.imdb.com/name/nm0000032,https://en.wikipedia.org/wiki/Charlton_Heston,nm0000032,tt0052618,https://www.imdb.com/title/tt0052618/
457,Charlton Heston,1924-10-24,Evanston,United States of America,Best Actor,32nd Academy Awards,Ben-Hur,1959,https://www.nndb.com/people/961/000022895,https://www.imdb.com/name/nm0000032,https://en.wikipedia.org/wiki/Charlton_Heston,nm0000032,tt0052618,https://www.imdb.com/title/tt0052618/
458,Charlton Heston,1924-10-24,Evanston,United States of America,Best Actor,32nd Academy Awards,Ben-Hur,1959,https://www.nndb.com/people/961/000022895,https://www.imdb.com/name/nm0000032,https://en.wikipedia.org/wiki/Charlton_Heston,nm0000032,tt0052618,https://www.imdb.com/title/tt0052618/
459,Charlton Heston,1923-10-04,Evanston,United States of America,Best Actor,32nd Academy Awards,Ben-Hur,1959,https://www.nndb.com/people/961/000022895,https://www.imdb.com/name/nm0000032,https://en.wikipedia.org/wiki/Charlton_Heston,nm0000032,tt0052618,https://www.imdb.com/title/tt0052618/
460,Charlton Heston,1923-10-04,Evanston,United States of America,Best Actor,32nd Academy Awards,Ben-Hur,1959,https://www.nndb.com/people/961/000022895,https://www.imdb.com/name/nm0000032,https://en.wikipedia.org/wiki/Charlton_Heston,nm0000032,tt0052618,https://www.imdb.com/title/tt0052618/
461,Charlton Heston,1923-10-04,Evanston,United States of America,Best Actor,32nd Academy Awards,Ben-Hur,1959,https://www.nndb.com/people/961/000022895,https://www.imdb.com/name/nm0000032,https://en.wikipedia.org/wiki/Charlton_Heston,nm0000032,tt0052618,https://www.imdb.com/title/tt0052618/
462,Hugh Griffith,1912-05-30,Anglesey,United Kingdom,Best Supporting Actor,32nd Academy Awards,Ben-Hur,1959,https://www.nndb.com/people/120/000063928,https://www.imdb.com/name/nm0341518,https://en.wikipedia.org/wiki/Hugh_Griffith,nm0341518,tt0052618,https://www.imdb.com/title/tt0052618/
463,Hugh Griffith,1912-05-30,Anglesey,United Kingdom,Best Supporting Actor,32nd Academy Awards,Ben-Hur,1959,https://www.nndb.com/people/120/000063928,https://www.imdb.com/name/nm0341518,https://en.wikipedia.org/wiki/Hugh_Griffith,nm0341518,tt0052618,https://www.imdb.com/title/tt0052618/
464,Hugh Griffith,1912-05-30,Anglesey,United Kingdom,Best Supporting Actor,32nd Academy Awards,Ben-Hur,1959,https://www.nndb.com/people/120/000063928,https://www.imdb.com/name/nm0341518,https://en.wikipedia.org/wiki/Hugh_Griffith,nm0341518,tt0052618,https://www.imdb.com/title/tt0052618/
465,Meryl Streep,1949-06-22,Summit,United States of America,Best Actress,84th Academy Awards,The Iron Lady,2011,https://www.nndb.com/people/001/000024926,https://www.imdb.com/name/nm0000658,https://en.wikipedia.org/wiki/Meryl_Streep,nm0000658,tt1007029,https://www.imdb.com/title/tt1007029/
466,John Lennon,1940-10-09,Liverpool,United Kingdom,Best Original Song Score,43rd Academy Awards,Let It Be,1971,https://www.nndb.com/people/294/000026216,https://www.imdb.com/name/nm0006168,https://en.wikipedia.org/wiki/John_Lennon,nm0006168,tt0065976,https://www.imdb.com/title/tt0065976/
467,Gale Sondergaard,1899-02-15,Litchfield,United States of America,Best Supporting Actress,9th Academy Awards,Anthony Adverse,1937,https://www.nndb.com/people/062/000063870,https://www.imdb.com/name/nm0814216,https://en.wikipedia.org/wiki/Gale_Sondergaard,nm0814216,tt0027300,https://www.imdb.com/title/tt0027300/
468,Edmund Gwenn,1877-09-26,London,United Kingdom,Best Supporting Actor,20th Academy Awards,Miracle on 34th Street,1947,https://www.nndb.com/people/123/000063931,https://www.imdb.com/name/nm0350324,https://en.wikipedia.org/wiki/Edmund_Gwenn,nm0350324,tt0039628,https://www.imdb.com/title/tt0039628/
469,Red Buttons,1919-02-05,Manhattan,United States of America,Best Supporting Actor,30th Academy Awards,Sayonara,1957,https://www.nndb.com/people/820/000022754,https://www.imdb.com/name/nm0000999,https://en.wikipedia.org/wiki/Red_Buttons,nm0000999,tt0049830,https://www.imdb.com/title/tt0049830/
470,George Chakiris,1934-09-16,Norwood,United States of America,Best Supporting Actor,34th Academy Awards,West Side Story,1961,https://www.nndb.com/people/119/000063927,https://www.imdb.com/name/nm0001995,https://en.wikipedia.org/wiki/George_Chakiris,nm0001995,tt0055614,https://www.imdb.com/title/tt0055614/
471,George Chakiris,1934-09-16,Norwood,United States of America,Best Supporting Actor,34th Academy Awards,West Side Story,1961,https://www.nndb.com/people/119/000063927,https://www.imdb.com/name/nm0001995,https://en.wikipedia.org/wiki/George_Chakiris,nm0001995,tt0055614,https://www.imdb.com/title/tt0055614/
472,Sid Ramin,1919-01-22,Boston,United States of America,Best Original Musical Score,34th Academy Awards,West Side Story,1961,,https://www.imdb.com/name/nm0708240,https://en.wikipedia.org/wiki/Sid_Ramin,nm0708240,tt0055614,https://www.imdb.com/title/tt0055614/
473,Sid Ramin,1919-01-22,Boston,United States of America,Best Original Musical Score,34th Academy Awards,West Side Story,1961,,https://www.imdb.com/name/nm0708240,https://en.wikipedia.org/wiki/Sid_Ramin,nm0708240,tt0055614,https://www.imdb.com/title/tt0055614/
474,Michael Kahn,1935-12-08,New York City,United States of America,Best Film Editing,71st Academy Awards,Saving Private Ryan,1999,,https://www.imdb.com/name/nm0434883,https://en.wikipedia.org/wiki/Michael_Kahn_(film_editor),nm0434883,tt0120815,https://www.imdb.com/title/tt0120815/
475,Emmanuel Lubezki,1964-11-30,Mexico City,Mexico,Best Cinematography,87th Academy Awards,Birdman,2014,,https://www.imdb.com/name/nm0523881,https://en.wikipedia.org/wiki/Emmanuel_Lubezki,nm0523881,tt2330698,https://www.imdb.com/title/tt2330698/
476,Steven Spielberg,1946-12-18,Cincinnati,United States of America,Best Picture,66th Academy Awards,Schindler's List,1993,https://www.nndb.com/people/734/000022668,https://www.imdb.com/name/nm0000229,https://en.wikipedia.org/wiki/Steven_Spielberg,nm0000229,tt0108052,https://www.imdb.com/title/tt0108052/
477,Steven Spielberg,1946-12-18,Cincinnati,United States of America,Best Picture,66th Academy Awards,Schindler's List,1993,https://www.nndb.com/people/734/000022668,https://www.imdb.com/name/nm0000229,https://en.wikipedia.org/wiki/Steven_Spielberg,nm0000229,tt0108052,https://www.imdb.com/title/tt0108052/
478,Steven Spielberg,1946-12-18,Cincinnati,United States of America,Best Director,66th Academy Awards,Schindler's List,1993,https://www.nndb.com/people/734/000022668,https://www.imdb.com/name/nm0000229,https://en.wikipedia.org/wiki/Steven_Spielberg,nm0000229,tt0108052,https://www.imdb.com/title/tt0108052/
479,Steven Spielberg,1946-12-18,Cincinnati,United States of America,Best Director,66th Academy Awards,Schindler's List,1993,https://www.nndb.com/people/734/000022668,https://www.imdb.com/name/nm0000229,https://en.wikipedia.org/wiki/Steven_Spielberg,nm0000229,tt0108052,https://www.imdb.com/title/tt0108052/
480,Max Steiner,1888-05-10,Vienna,Austria,Best Original Dramatic or Comedy Score,17th Academy Awards,Since You Went Away,1944,https://www.nndb.com/people/433/000205815,https://www.imdb.com/name/nm0000070,https://en.wikipedia.org/wiki/Max_Steiner,nm0000070,tt0037280,https://www.imdb.com/title/tt0037280/
481,George Clooney,1961-05-06,Lexington,United States of America,Best Supporting Actor,78th Academy Awards,Syriana,2005,https://www.nndb.com/people/763/000022697,https://www.imdb.com/name/nm0000123,https://en.wikipedia.org/wiki/George_Clooney,nm0000123,tt0365737,https://www.imdb.com/title/tt0365737/
482,Edmond O'Brien,1915-09-10,New York City,United States of America,Best Supporting Actor,27th Academy Awards,The Barefoot Contessa,1954,https://www.nndb.com/people/620/000042494,https://www.imdb.com/name/nm0639529,https://en.wikipedia.org/wiki/Edmond_O%27Brien,nm0639529,tt0046754,https://www.imdb.com/title/tt0046754/
483,Halle Berry,1966-08-14,Cleveland,United States of America,Best Actress,74th Academy Awards,Monster's Ball,2001,https://www.nndb.com/people/487/000023418,https://www.imdb.com/name/nm0000932,https://en.wikipedia.org/wiki/Halle_Berry,nm0000932,tt0285742,https://www.imdb.com/title/tt0285742/
484,Chris Innis,1966-03-20,San Diego,United States of America,Best Film Editing,82nd Academy Awards,The Hurt Locker,2009,,https://www.imdb.com/name/nm0409197,https://en.wikipedia.org/wiki/Chris_Innis,nm0409197,tt0887912,https://www.imdb.com/title/tt0887912/
485,Ghislain Cloquet,1924-04-18,Antwerp,Belgium,Best Cinematography,53rd Academy Awards,Tess,1981,,https://www.imdb.com/name/nm0005669,https://en.wikipedia.org/wiki/Ghislain_Cloquet,nm0005669,tt0080009,https://www.imdb.com/title/tt0080009/
486,Richard Williams,1933-03-19,Toronto,Canada,Best Animated Short Film,45th Academy Awards,A Christmas Carol,1972,,https://www.imdb.com/name/nm0931530,https://en.wikipedia.org/wiki/Richard_Williams_(animator),nm0931530,tt0068373,https://www.imdb.com/title/tt0068373/
487,Maggie Smith,1934-12-28,Ilford,United Kingdom,Best Supporting Actress,51st Academy Awards,California Suite,1979,https://www.nndb.com/people/260/000030170,https://www.imdb.com/name/nm0001749,https://en.wikipedia.org/wiki/Maggie_Smith,nm0001749,tt0077289,https://www.imdb.com/title/tt0077289/
488,Jessica Lange,1949-04-20,Cloquet,United States of America,Best Actress,67th Academy Awards,Blue Sky,1994,https://www.nndb.com/people/004/000022935,https://www.imdb.com/name/nm0001448,https://en.wikipedia.org/wiki/Jessica_Lange,nm0001448,tt0109306,https://www.imdb.com/title/tt0109306/
489,Jim Broadbent,1949-05-24,Lincoln,United Kingdom,Best Supporting Actor,74th Academy Awards,Iris,2001,https://www.nndb.com/people/092/000063900,https://www.imdb.com/name/nm0000980,https://en.wikipedia.org/wiki/Jim_Broadbent,nm0000980,tt0269372,https://www.imdb.com/title/tt0269372/
490,Jack Nicholson,1937-04-22,Neptune City,United States of America,Best Supporting Actor,56th Academy Awards,Terms of Endearment,1984,https://www.nndb.com/people/722/000022656,https://www.imdb.com/name/nm0000197,https://en.wikipedia.org/wiki/Jack_Nicholson,nm0000197,tt0086425,https://www.imdb.com/title/tt0086425/
491,Sophia Loren,1934-09-20,Rome,Italy,Best Actress,34th Academy Awards,Two Women,1962,https://www.nndb.com/people/811/000023742,https://www.imdb.com/name/nm0000047,https://en.wikipedia.org/wiki/Sophia_Loren,nm0000047,tt0054749,https://www.imdb.com/title/tt0054749/
492,Katharine Hepburn,1907-05-12,Hartford,United States of America,Best Actress,6th Academy Awards,Morning Glory,1933,https://www.nndb.com/people/775/000023706,https://www.imdb.com/name/nm0000031,https://en.wikipedia.org/wiki/Katharine_Hepburn,nm0000031,tt0024353,https://www.imdb.com/title/tt0024353/
493,Elliot Goldenthal,1954-05-02,Brooklyn,United States of America,Best Original Score,75th Academy Awards,Frida,2002,,https://www.imdb.com/name/nm0006106,https://en.wikipedia.org/wiki/Elliot_Goldenthal,nm0006106,tt1346270,https://www.imdb.com/title/tt1346270/
494,Laura Dern,1967-02-10,Los Angeles,United States of America,Best Supporting Actress,92nd Academy Awards,Marriage Story,2020,https://www.nndb.com/people/564/000023495,https://www.imdb.com/name/nm0000368,https://en.wikipedia.org/wiki/Laura_Dern,nm0000368,tt7653254,https://www.imdb.com/title/tt7653254/
495,Anthony Quinn,1915-04-21,Chihuahua,Mexico,Best Supporting Actor,29th Academy Awards,Lust for Life,1956,https://www.nndb.com/people/228/000032132,https://www.imdb.com/name/nm0000063,https://en.wikipedia.org/wiki/Anthony_Quinn,nm0000063,tt0049456,https://www.imdb.com/title/tt0049456/
496,Meryl Streep,1949-06-22,Summit,United States of America,Best Supporting Actress,52nd Academy Awards,Kramer vs. Kramer,1980,https://www.nndb.com/people/001/000024926,https://www.imdb.com/name/nm0000658,https://en.wikipedia.org/wiki/Meryl_Streep,nm0000658,tt0079417,https://www.imdb.com/title/tt0079417/
497,Estelle Parsons,1927-11-20,Marblehead,United States of America,Best Supporting Actress,40th Academy Awards,Bonnie and Clyde,1968,https://www.nndb.com/people/475/000032379,https://www.imdb.com/name/nm0663820,https://en.wikipedia.org/wiki/Estelle_Parsons,nm0663820,tt0061418,https://www.imdb.com/title/tt0061418/
498,Casey Affleck,1975-08-12,Falmouth,United States of America,Best Actor,89th Academy Awards,Manchester by the Sea,2017,https://www.nndb.com/people/339/000026261,https://www.imdb.com/name/nm0000729,https://en.wikipedia.org/wiki/Casey_Affleck,nm0000729,tt4034228,https://www.imdb.com/title/tt4034228/
499,George Burns,1896-01-20,New York City,United States of America,Best Supporting Actor,48th Academy Awards,The Sunshine Boys,1975,https://www.nndb.com/people/895/000022829,https://www.imdb.com/name/nm0122675,https://en.wikipedia.org/wiki/George_Burns,nm0122675,tt0073766,https://www.imdb.com/title/tt0073766/
500,Michel Legrand,1932-02-24,20th arrondissement of Paris,France,Best Original Song Score,56th Academy Awards,Yentl,1984,https://www.nndb.com/people/707/000078473,https://www.imdb.com/name/nm0006166,https://en.wikipedia.org/wiki/Michel_Legrand,nm0006166,tt0086619,https://www.imdb.com/title/tt0086619/
